Journey_ID,Departure Station,Arrival Destination,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Planned Journey Duration,Journey Status,Reason for Delay
269,Manchester Piccadilly,Liverpool Lime Street,2024-01-03,19:15:00,19:45:00,19:45:00,30.0,On Time,
270,London Kings Cross,York,2024-01-03,19:30:00,21:20:00,21:20:00,110.0,On Time,
271,London Paddington,Reading,2024-01-03,20:00:00,21:00:00,21:00:00,60.0,On Time,
272,Manchester Piccadilly,Liverpool Lime Street,2024-01-03,20:15:00,20:45:00,20:45:00,30.0,On Time,
273,Liverpool Lime Street,Manchester Piccadilly,2024-01-03,20:15:00,20:45:00,20:45:00,30.0,On Time,
274,Birmingham New Street,London St Pancras,2024-01-03,00:15:00,01:35:00,,80.0,Cancelled,Staffing
275,London Paddington,Reading,2024-01-03,21:30:00,22:30:00,22:30:00,60.0,On Time,
276,Liverpool Lime Street,Manchester Piccadilly,2024-01-03,00:30:00,01:00:00,01:00:00,30.0,On Time,
277,London Kings Cross,York,2024-01-03,00:30:00,02:20:00,02:20:00,110.0,On Time,
278,Liverpool Lime Street,Manchester Piccadilly,2024-01-03,21:30:00,22:00:00,22:00:00,30.0,On Time,
279,London Paddington,Reading,2024-01-03,22:00:00,23:00:00,23:00:00,60.0,On Time,
280,London Euston,Birmingham New Street,2024-01-03,22:15:00,23:35:00,23:35:00,80.0,On Time,
281,London Euston,Manchester Piccadilly,2024-01-03,22:30:00,00:20:00,00:20:00,110.0,On Time,
282,London Paddington,Reading,2024-01-03,01:30:00,02:30:00,02:30:00,60.0,On Time,
283,London St Pancras,Birmingham New Street,2024-01-03,22:30:00,23:50:00,23:50:00,80.0,On Time,
284,Liverpool Lime Street,Manchester Piccadilly,2024-01-03,01:45:00,02:15:00,02:15:00,30.0,On Time,
285,York,Durham,2024-01-03,01:45:00,02:35:00,02:35:00,50.0,On Time,
286,London Paddington,Reading,2024-01-03,23:15:00,00:15:00,00:15:00,60.0,On Time,
287,London St Pancras,Birmingham New Street,2024-01-03,02:45:00,04:05:00,04:05:00,80.0,On Time,
288,York,Durham,2024-01-04,23:45:00,00:35:00,00:35:00,50.0,On Time,
289,Liverpool Lime Street,Manchester Piccadilly,2024-01-04,00:15:00,00:45:00,00:45:00,30.0,On Time,
290,Birmingham New Street,Reading,2024-01-03,03:30:00,05:00:00,05:00:00,90.0,On Time,
291,York,Durham,2024-01-03,03:30:00,04:20:00,04:32:00,50.0,Delayed,Weather
292,York,Birmingham New Street,2024-01-03,03:45:00,06:00:00,06:00:00,135.0,On Time,
293,Liverpool Lime Street,Manchester Piccadilly,2024-01-03,04:00:00,04:30:00,04:30:00,30.0,On Time,
294,London Euston,Birmingham New Street,2024-01-03,04:15:00,05:35:00,,80.0,Cancelled,Weather
295,Liverpool Lime Street,Manchester Piccadilly,2024-01-04,01:30:00,02:00:00,02:00:00,30.0,On Time,
296,London St Pancras,Birmingham New Street,2024-01-04,01:45:00,03:05:00,03:05:00,80.0,On Time,
297,York,Durham,2024-01-04,01:45:00,02:35:00,,50.0,Cancelled,Signal Failure
298,Liverpool Lime Street,Manchester Piccadilly,2024-01-04,01:45:00,02:15:00,02:15:00,30.0,On Time,
299,Manchester Piccadilly,Liverpool Lime Street,2024-01-03,04:45:00,05:15:00,05:15:00,30.0,On Time,
300,London Kings Cross,York,2024-01-03,04:45:00,06:35:00,06:35:00,110.0,On Time,
301,Liverpool Lime Street,Manchester Piccadilly,2024-01-03,05:00:00,05:30:00,05:30:00,30.0,On Time,
302,Liverpool Lime Street,Manchester Piccadilly,2024-01-04,02:00:00,02:30:00,02:30:00,30.0,On Time,
303,London Euston,Birmingham New Street,2024-01-04,02:15:00,03:35:00,03:35:00,80.0,On Time,
304,Liverpool Lime Street,Manchester Piccadilly,2024-01-04,03:00:00,03:30:00,03:30:00,30.0,On Time,
305,London Kings Cross,York,2024-01-03,06:00:00,07:50:00,07:50:00,110.0,On Time,
306,Reading,Didcot,2024-01-03,06:15:00,06:30:00,06:30:00,15.0,On Time,
307,Reading,Oxford,2024-01-03,06:15:00,06:40:00,06:40:00,25.0,On Time,
308,London Kings Cross,York,2024-01-03,06:15:00,08:05:00,08:05:00,110.0,On Time,
309,London Euston,Birmingham New Street,2024-01-03,06:30:00,07:50:00,07:50:00,80.0,On Time,
310,Manchester Piccadilly,Liverpool Lime Street,2024-01-03,06:30:00,07:00:00,07:00:00,30.0,On Time,
311,London Paddington,Reading,2024-01-03,06:45:00,07:45:00,07:45:00,60.0,On Time,
312,Liverpool Lime Street,Manchester Piccadilly,2024-01-03,06:45:00,07:15:00,07:15:00,30.0,On Time,
313,London Euston,Birmingham New Street,2024-01-04,03:45:00,05:05:00,05:05:00,80.0,On Time,
314,Birmingham New Street,London St Pancras,2024-01-03,07:00:00,08:20:00,08:20:00,80.0,On Time,
315,London Kings Cross,York,2024-01-04,04:00:00,05:50:00,05:50:00,110.0,On Time,
316,London Euston,Birmingham New Street,2024-01-03,07:15:00,08:35:00,08:35:00,80.0,On Time,
317,London Euston,Birmingham New Street,2024-01-04,04:15:00,05:35:00,05:35:00,80.0,On Time,
318,Manchester Piccadilly,London Paddington,2024-01-04,04:30:00,06:45:00,06:45:00,135.0,On Time,
319,London Kings Cross,York,2024-01-03,07:30:00,09:20:00,09:20:00,110.0,On Time,
320,Birmingham New Street,London St Pancras,2024-01-04,04:30:00,05:50:00,05:50:00,80.0,On Time,
321,York,Doncaster,2024-01-03,07:30:00,08:00:00,08:00:00,30.0,On Time,
322,London Euston,Birmingham New Street,2024-01-03,07:45:00,09:05:00,09:05:00,80.0,On Time,
323,Birmingham New Street,Liverpool Lime Street,2024-01-03,08:00:00,09:30:00,09:30:00,90.0,On Time,
324,London St Pancras,Birmingham New Street,2024-01-03,08:15:00,09:35:00,09:35:00,80.0,On Time,
325,Manchester Piccadilly,Liverpool Lime Street,2024-01-03,08:30:00,09:00:00,09:00:00,30.0,On Time,
326,London Paddington,Reading,2024-01-03,08:30:00,09:30:00,09:30:00,60.0,On Time,
327,London Kings Cross,Liverpool Lime Street,2024-01-04,05:45:00,08:00:00,08:00:00,135.0,On Time,
328,Liverpool Lime Street,Manchester Piccadilly,2024-01-04,05:45:00,06:15:00,06:39:00,30.0,Delayed,Signal Failure
329,Manchester Piccadilly,Liverpool Lime Street,2024-01-04,06:15:00,06:45:00,06:45:00,30.0,On Time,
330,London Paddington,Reading,2024-01-04,06:15:00,07:15:00,07:15:00,60.0,On Time,
331,London Kings Cross,Edinburgh Waverley,2024-01-03,16:00:00,20:20:00,20:20:00,260.0,On Time,
332,London Euston,Manchester Piccadilly,2024-01-04,06:30:00,08:20:00,,110.0,Cancelled,Weather
333,Birmingham New Street,London St Pancras,2024-01-04,06:30:00,07:50:00,07:50:00,80.0,On Time,
334,York,Doncaster,2024-01-04,06:30:00,07:00:00,07:00:00,30.0,On Time,
335,Birmingham New Street,Nuneaton,2024-01-04,06:30:00,06:50:00,06:50:00,20.0,On Time,
336,London St Pancras,Birmingham New Street,2024-01-04,06:30:00,07:50:00,07:50:00,80.0,On Time,
337,Liverpool Lime Street,Manchester Piccadilly,2024-01-04,06:45:00,07:15:00,07:15:00,30.0,On Time,
338,London Paddington,Oxford,2024-01-04,07:45:00,09:15:00,09:15:00,90.0,On Time,
339,London Paddington,Reading,2024-01-04,07:45:00,08:45:00,08:45:00,60.0,On Time,
340,London Kings Cross,York,2024-01-04,07:15:00,09:05:00,09:05:00,110.0,On Time,
341,Manchester Piccadilly,Liverpool Lime Street,2024-01-03,10:30:00,11:00:00,11:00:00,30.0,On Time,
342,London Paddington,London Waterloo,2024-01-04,07:30:00,09:00:00,09:00:00,90.0,On Time,
343,London Euston,Birmingham New Street,2024-01-04,07:30:00,08:50:00,08:50:00,80.0,On Time,
344,London Kings Cross,York,2024-01-04,07:30:00,09:20:00,,110.0,Cancelled,Signal Failure
345,London Euston,Birmingham New Street,2024-01-03,10:30:00,11:50:00,11:50:00,80.0,On Time,
346,London St Pancras,Birmingham New Street,2024-01-04,07:30:00,08:50:00,08:50:00,80.0,On Time,
347,Liverpool Lime Street,London Euston,2024-01-04,08:00:00,10:15:00,,135.0,Cancelled,Weather
348,London Euston,Manchester Piccadilly,2024-01-04,08:00:00,09:50:00,09:50:00,110.0,On Time,
349,Manchester Piccadilly,York,2024-01-03,11:00:00,12:30:00,12:30:00,90.0,On Time,
350,London Euston,Manchester Piccadilly,2024-01-04,07:45:00,09:35:00,09:35:00,110.0,On Time,
351,London Paddington,Reading,2024-01-04,08:45:00,09:45:00,09:45:00,60.0,On Time,
352,Manchester Piccadilly,Leeds,2024-01-04,09:00:00,09:45:00,12:33:00,45.0,Delayed,Signal Failure
353,London Paddington,Reading,2024-01-04,09:00:00,10:00:00,10:00:00,60.0,On Time,
354,Liverpool Lime Street,Manchester Piccadilly,2024-01-03,11:15:00,11:45:00,12:12:00,30.0,Delayed,Technical Issue
355,London Paddington,Reading,2024-01-04,09:15:00,10:15:00,10:15:00,60.0,On Time,
356,Liverpool Lime Street,Manchester Piccadilly,2024-01-03,12:30:00,13:00:00,13:00:00,30.0,On Time,
357,Manchester Piccadilly,Liverpool Lime Street,2024-01-04,09:30:00,10:00:00,10:00:00,30.0,On Time,
358,London St Pancras,Birmingham New Street,2024-01-04,10:15:00,11:35:00,11:35:00,80.0,On Time,
359,Manchester Piccadilly,Liverpool Lime Street,2024-01-03,13:15:00,13:45:00,13:45:00,30.0,On Time,
360,Liverpool Lime Street,London St Pancras,2024-01-04,10:15:00,12:45:00,12:45:00,150.0,On Time,
361,London Kings Cross,York,2024-01-03,13:45:00,15:35:00,15:35:00,110.0,On Time,
362,London Paddington,Reading,2024-01-03,13:45:00,14:45:00,14:45:00,60.0,On Time,
363,London St Pancras,Birmingham New Street,2024-01-04,11:00:00,12:20:00,12:20:00,80.0,On Time,
364,London Paddington,Reading,2024-01-03,14:00:00,15:00:00,15:00:00,60.0,On Time,
365,London St Pancras,Birmingham New Street,2024-01-03,14:00:00,15:20:00,15:20:00,80.0,On Time,
366,London Kings Cross,York,2024-01-04,11:00:00,12:50:00,12:50:00,110.0,On Time,
367,London Paddington,Reading,2024-01-03,14:15:00,15:15:00,15:15:00,60.0,On Time,
368,London Paddington,Reading,2024-01-04,11:45:00,12:45:00,12:45:00,60.0,On Time,
369,London St Pancras,Birmingham New Street,2024-01-04,12:00:00,13:20:00,13:20:00,80.0,On Time,
370,London Kings Cross,York,2024-01-04,12:15:00,14:05:00,14:05:00,110.0,On Time,
371,Manchester Piccadilly,Liverpool Lime Street,2024-01-04,12:30:00,13:00:00,13:00:00,30.0,On Time,
372,London Paddington,Reading,2024-01-03,15:30:00,16:30:00,16:30:00,60.0,On Time,
373,London St Pancras,Birmingham New Street,2024-01-03,15:45:00,17:05:00,17:05:00,80.0,On Time,
374,London Kings Cross,York,2024-01-03,15:45:00,17:35:00,17:35:00,110.0,On Time,
375,London Euston,Birmingham New Street,2024-01-04,13:15:00,14:35:00,14:35:00,80.0,On Time,
376,London St Pancras,Leicester,2024-01-03,16:15:00,17:15:00,17:15:00,60.0,On Time,
377,London Euston,Birmingham New Street,2024-01-03,16:15:00,17:35:00,17:35:00,80.0,On Time,
378,Edinburgh Waverley,London Kings Cross,2024-01-03,15:30:00,19:50:00,20:10:00,260.0,Delayed,Staffing
379,London Paddington,Reading,2024-01-04,13:30:00,14:30:00,14:30:00,60.0,On Time,
380,Manchester Piccadilly,Liverpool Lime Street,2024-01-04,13:30:00,14:00:00,14:00:00,30.0,On Time,
381,Manchester Piccadilly,London Euston,2024-01-03,15:30:00,17:20:00,17:39:00,110.0,Delayed,Staffing
382,London Euston,Birmingham New Street,2024-01-04,13:45:00,15:05:00,15:05:00,80.0,On Time,
383,London Paddington,Reading,2024-01-04,14:00:00,15:00:00,15:00:00,60.0,On Time,
384,London St Pancras,Birmingham New Street,2024-01-04,14:00:00,15:20:00,15:20:00,80.0,On Time,
385,London Euston,Birmingham New Street,2024-01-04,14:15:00,15:35:00,15:35:00,80.0,On Time,
386,Liverpool Lime Street,Manchester Piccadilly,2024-01-03,17:30:00,18:00:00,18:00:00,30.0,On Time,
387,London Paddington,Reading,2024-01-04,14:30:00,15:30:00,15:30:00,60.0,On Time,
388,Manchester Piccadilly,Liverpool Lime Street,2024-01-04,14:45:00,15:15:00,15:15:00,30.0,On Time,
389,London Paddington,Reading,2024-01-04,15:00:00,16:00:00,16:00:00,60.0,On Time,
390,London St Pancras,Birmingham New Street,2024-01-04,15:15:00,16:35:00,16:35:00,80.0,On Time,
391,Reading,London Paddington,2024-01-04,15:30:00,15:55:00,15:55:00,25.0,On Time,
392,London Euston,Birmingham New Street,2024-01-04,15:45:00,17:05:00,17:05:00,80.0,On Time,
393,London Kings Cross,York,2024-01-04,15:45:00,17:35:00,17:35:00,110.0,On Time,
394,Reading,Didcot,2024-01-03,18:45:00,19:00:00,19:00:00,15.0,On Time,
395,London Paddington,Reading,2024-01-03,18:45:00,19:45:00,19:45:00,60.0,On Time,
396,London Euston,Birmingham New Street,2024-01-04,16:00:00,17:20:00,17:20:00,80.0,On Time,
397,London Kings Cross,York,2024-01-04,16:00:00,17:50:00,17:50:00,110.0,On Time,
398,London Paddington,Reading,2024-01-04,16:00:00,17:00:00,17:00:00,60.0,On Time,
399,London Kings Cross,York,2024-01-04,16:15:00,18:05:00,18:05:00,110.0,On Time,
400,London Kings Cross,Liverpool Lime Street,2024-01-04,16:15:00,18:30:00,18:30:00,135.0,On Time,
401,Liverpool Lime Street,Leeds,2024-01-04,16:30:00,18:00:00,18:00:00,90.0,On Time,
402,Liverpool Lime Street,Sheffield,2024-01-04,16:30:00,17:45:00,17:45:00,75.0,On Time,
403,London Euston,Birmingham New Street,2024-01-04,16:30:00,17:50:00,17:50:00,80.0,On Time,
404,Liverpool Lime Street,London Euston,2024-01-04,17:30:00,19:45:00,20:03:00,135.0,Delayed,Technical Issue
405,London St Pancras,Leicester,2024-01-03,18:45:00,19:45:00,19:45:00,60.0,On Time,
406,London Kings Cross,York,2024-01-03,20:00:00,21:50:00,21:50:00,110.0,On Time,
407,London Kings Cross,York,2024-01-04,17:15:00,19:05:00,19:05:00,110.0,On Time,
408,London Kings Cross,Liverpool Lime Street,2024-01-03,20:15:00,22:30:00,22:30:00,135.0,On Time,
409,Birmingham New Street,Edinburgh,2024-01-03,20:15:00,00:45:00,00:45:00,270.0,On Time,
410,London Paddington,Reading,2024-01-03,20:15:00,21:15:00,21:15:00,60.0,On Time,
411,Liverpool Lime Street,Manchester Piccadilly,2024-01-04,17:15:00,17:45:00,17:45:00,30.0,On Time,
412,London St Pancras,Birmingham New Street,2024-01-04,17:45:00,19:05:00,19:05:00,80.0,On Time,
413,London St Pancras,Leicester,2024-01-04,18:45:00,19:45:00,19:45:00,60.0,On Time,
414,Manchester Piccadilly,Liverpool Lime Street,2024-01-04,18:45:00,19:15:00,19:15:00,30.0,On Time,
415,Manchester Piccadilly,Liverpool Lime Street,2024-01-04,17:45:00,18:15:00,19:09:00,30.0,Delayed,Weather
416,London Euston,Birmingham New Street,2024-01-04,17:45:00,19:05:00,19:05:00,80.0,On Time,
417,London Euston,Birmingham New Street,2024-01-03,21:00:00,22:20:00,22:20:00,80.0,On Time,
418,London St Pancras,Birmingham New Street,2024-01-04,18:15:00,19:35:00,19:35:00,80.0,On Time,
419,London Kings Cross,York,2024-01-04,18:15:00,20:05:00,20:05:00,110.0,On Time,
420,London Euston,Birmingham New Street,2024-01-03,21:30:00,22:50:00,22:50:00,80.0,On Time,
421,Liverpool Lime Street,Manchester Piccadilly,2024-01-04,18:30:00,19:00:00,19:00:00,30.0,On Time,
422,York,Peterborough,2024-01-04,18:45:00,19:55:00,19:55:00,70.0,On Time,
423,London Paddington,Reading,2024-01-04,18:45:00,19:45:00,19:45:00,60.0,On Time,
424,London St Pancras,Birmingham New Street,2024-01-04,18:45:00,20:05:00,20:05:00,80.0,On Time,
425,Birmingham New Street,Nuneaton,2024-01-04,18:45:00,19:05:00,19:05:00,20.0,On Time,
426,London Kings Cross,York,2024-01-04,17:45:00,19:35:00,19:35:00,110.0,On Time,
427,London Euston,Manchester Piccadilly,2024-01-04,18:45:00,20:35:00,20:35:00,110.0,On Time,
428,Birmingham New Street,Stafford,2024-01-04,17:45:00,18:15:00,18:15:00,30.0,On Time,
429,London Euston,Birmingham New Street,2024-01-04,20:00:00,21:20:00,,80.0,Cancelled,Staffing
430,London St Pancras,Birmingham New Street,2024-01-04,20:00:00,21:20:00,21:20:00,80.0,On Time,
431,London Paddington,Reading,2024-01-04,20:00:00,21:00:00,21:00:00,60.0,On Time,
432,London Paddington,Reading,2024-01-04,20:15:00,21:15:00,21:15:00,60.0,On Time,
433,Liverpool Lime Street,Manchester Piccadilly,2024-01-04,20:15:00,20:45:00,20:45:00,30.0,On Time,
434,Liverpool Lime Street,Manchester Piccadilly,2024-01-04,20:45:00,21:15:00,21:15:00,30.0,On Time,
435,London Paddington,Reading,2024-01-04,00:00:00,01:00:00,01:00:00,60.0,On Time,
436,Manchester Piccadilly,Liverpool Lime Street,2024-01-04,00:00:00,00:30:00,00:30:00,30.0,On Time,
437,Manchester Piccadilly,London Euston,2024-01-04,00:00:00,01:50:00,01:50:00,110.0,On Time,
438,Liverpool Lime Street,Manchester Piccadilly,2024-01-04,00:00:00,00:30:00,00:30:00,30.0,On Time,
439,London Kings Cross,York,2024-01-04,00:30:00,02:20:00,02:20:00,110.0,On Time,
440,London Paddington,Reading,2024-01-04,22:00:00,23:00:00,23:00:00,60.0,On Time,
441,Manchester Piccadilly,London Euston,2024-01-05,22:30:00,00:20:00,00:20:00,110.0,On Time,
442,Manchester Piccadilly,Liverpool Lime Street,2024-01-04,01:30:00,02:00:00,02:00:00,30.0,On Time,
443,York,Edinburgh,2024-01-04,22:30:00,01:00:00,01:00:00,150.0,On Time,
444,Manchester Piccadilly,London Paddington,2024-01-04,01:45:00,04:00:00,04:00:00,135.0,On Time,
445,Liverpool Lime Street,Leeds,2024-01-04,01:45:00,03:15:00,03:15:00,90.0,On Time,
446,London Paddington,Reading,2024-01-04,02:00:00,03:00:00,03:00:00,60.0,On Time,
447,London Kings Cross,York,2024-01-04,02:00:00,03:50:00,,110.0,Cancelled,Staffing
448,Liverpool Lime Street,Manchester Piccadilly,2024-01-05,23:15:00,23:45:00,23:45:00,30.0,On Time,
449,Liverpool Lime Street,London Euston,2024-01-04,23:30:00,01:45:00,01:45:00,135.0,On Time,
450,London St Pancras,Birmingham New Street,2024-01-04,23:30:00,00:50:00,00:50:00,80.0,On Time,
451,London Kings Cross,York,2024-01-05,23:45:00,01:35:00,01:35:00,110.0,On Time,
452,London Paddington,Reading,2024-01-04,23:45:00,00:45:00,00:45:00,60.0,On Time,
453,Birmingham New Street,London Euston,2024-01-04,23:45:00,01:05:00,01:05:00,80.0,On Time,
454,Liverpool Lime Street,Manchester Piccadilly,2024-01-05,00:00:00,00:30:00,,30.0,Cancelled,Staffing
455,London Paddington,Reading,2024-01-04,03:15:00,04:15:00,04:15:00,60.0,On Time,
456,Manchester Piccadilly,Liverpool Lime Street,2024-01-04,03:15:00,03:45:00,,30.0,Cancelled,Traffic
457,Liverpool Lime Street,Manchester Piccadilly,2024-01-05,00:30:00,01:00:00,01:00:00,30.0,On Time,
458,London Kings Cross,York,2024-01-05,00:30:00,02:20:00,02:20:00,110.0,On Time,
459,London Kings Cross,York,2024-01-04,03:45:00,05:35:00,05:35:00,110.0,On Time,
460,Manchester Piccadilly,Sheffield,2024-01-04,03:45:00,04:30:00,04:30:00,45.0,On Time,
461,Liverpool Lime Street,Manchester Piccadilly,2024-01-04,04:15:00,04:45:00,04:45:00,30.0,On Time,
462,London Paddington,Reading,2024-01-04,04:30:00,05:30:00,05:30:00,60.0,On Time,
463,London St Pancras,Birmingham New Street,2024-01-04,04:30:00,05:50:00,05:50:00,80.0,On Time,
464,Manchester Piccadilly,London Paddington,2024-01-05,01:45:00,04:00:00,04:00:00,135.0,On Time,
465,London Kings Cross,York,2024-01-05,01:45:00,03:35:00,03:35:00,110.0,On Time,
466,Manchester Piccadilly,Liverpool Lime Street,2024-01-04,04:45:00,05:15:00,05:15:00,30.0,On Time,
467,Liverpool Lime Street,London Euston,2024-01-04,05:00:00,07:15:00,07:15:00,135.0,On Time,
468,London Kings Cross,York,2024-01-04,05:00:00,06:50:00,06:50:00,110.0,On Time,
469,Liverpool Lime Street,Manchester Piccadilly,2024-01-04,05:15:00,05:45:00,05:45:00,30.0,On Time,
470,Liverpool Lime Street,Manchester Piccadilly,2024-01-05,02:15:00,02:45:00,02:45:00,30.0,On Time,
471,Liverpool Lime Street,Manchester Piccadilly,2024-01-05,02:45:00,03:15:00,03:15:00,30.0,On Time,
472,London St Pancras,Birmingham New Street,2024-01-04,05:45:00,07:05:00,07:05:00,80.0,On Time,
473,London Kings Cross,York,2024-01-05,03:00:00,04:50:00,04:50:00,110.0,On Time,
474,Birmingham New Street,London Paddington,2024-01-04,06:30:00,08:00:00,08:00:00,90.0,On Time,
475,London Kings Cross,York,2024-01-05,03:45:00,05:35:00,05:35:00,110.0,On Time,
476,Liverpool Lime Street,Manchester Piccadilly,2024-01-05,03:45:00,04:15:00,04:15:00,30.0,On Time,
477,London Kings Cross,York,2024-01-04,06:45:00,08:35:00,08:35:00,110.0,On Time,
478,London Euston,Birmingham New Street,2024-01-05,03:45:00,05:05:00,05:05:00,80.0,On Time,
479,London St Pancras,Birmingham New Street,2024-01-04,06:45:00,08:05:00,08:05:00,80.0,On Time,
480,Manchester Piccadilly,Liverpool Lime Street,2024-01-05,04:15:00,04:45:00,04:45:00,30.0,On Time,
481,London Euston,Birmingham New Street,2024-01-05,04:15:00,05:35:00,05:35:00,80.0,On Time,
482,London Paddington,Reading,2024-01-05,04:15:00,05:15:00,05:15:00,60.0,On Time,
483,Manchester Piccadilly,Liverpool Lime Street,2024-01-04,07:15:00,07:45:00,07:45:00,30.0,On Time,
484,London Paddington,Reading,2024-01-04,07:15:00,08:15:00,08:15:00,60.0,On Time,
485,Liverpool Lime Street,Crewe,2024-01-04,07:30:00,08:05:00,08:05:00,35.0,On Time,
486,York,Peterborough,2024-01-04,07:30:00,08:40:00,08:40:00,70.0,On Time,
487,London St Pancras,Birmingham New Street,2024-01-05,04:30:00,05:50:00,05:50:00,80.0,On Time,
488,Reading,Swindon,2024-01-04,07:30:00,08:15:00,08:15:00,45.0,On Time,
489,London St Pancras,Birmingham New Street,2024-01-04,07:45:00,09:05:00,09:05:00,80.0,On Time,
490,Manchester Piccadilly,Liverpool Lime Street,2024-01-04,07:45:00,08:15:00,08:15:00,30.0,On Time,
