Transaction ID,Journey_ID,Ticket_ID,Refund_ID,Date of Purchase,Time of Purchase,Purchase Type,Payment Method,Railcard,Price,Price Category,Actual Journey Duration,Delay (Minutes)
134b5645-cc2e-40cf-9f46,179,1,1,2024-01-02,10:43:57,Online,Contactless,No Railcard,13,Low,60.0,0.0
0e2e0c57-57b0-4a28-bd5e,180,2,1,2024-01-02,10:48:48,Online,Credit Card,No Railcard,106,Very High,135.0,0.0
be826c41-d24e-4086-8550,181,3,2,2024-01-02,10:51:36,Station,Debit Card,Adult,3,Low,62.0,32.0
d2db47e8-24d9-42f2-837d,180,1,1,2024-01-02,10:56:19,Online,Credit Card,No Railcard,65,High,135.0,0.0
223cb664-d5a3-46eb-98b0,182,1,1,2024-01-02,11:01:57,Station,Contactless,No Railcard,35,Medium,110.0,0.0
3e50606b-76bf-4c7f-bdfa,183,1,1,2024-01-02,11:13:30,Online,Contactless,No Railcard,7,Low,80.0,0.0
6318a62c-f665-4d46-a2e1,184,3,1,2024-01-02,11:18:30,Online,Credit Card,No Railcard,19,Low,60.0,0.0
54aa5474-a382-49f9-bd3f,185,3,1,2024-01-02,11:19:10,Station,Credit Card,Adult,24,Medium,150.0,0.0
472e87a7-2b8c-411c-bd0e,186,3,1,2024-01-02,11:20:02,Station,Contactless,No Railcard,10,Low,80.0,0.0
4aa48622-9ce5-4a77-b891,187,3,2,2024-01-02,12:01:28,Station,Credit Card,No Railcard,19,Low,,
cc9f814b-2c27-406d-909b,188,1,1,2024-01-02,12:06:30,Station,Contactless,No Railcard,35,Medium,110.0,0.0
313b3ab4-17a0-4d9f-a83b,189,3,1,2024-01-02,12:08:31,Station,Contactless,Senior,3,Low,30.0,0.0
d551d829-2581-4478-8b34,190,1,1,2024-01-02,12:33:42,Station,Contactless,No Railcard,3,Low,204.0,174.0
de18c2c6-8589-4291-b598,191,1,1,2024-01-02,12:39:58,Online,Contactless,No Railcard,8,Low,80.0,0.0
9f782db9-1647-4e9f-988b,192,1,1,2024-01-02,12:40:30,Online,Contactless,No Railcard,35,Medium,110.0,0.0
fe40ae09-8fc0-49cb-89e3,193,6,1,2024-01-02,13:00:01,Online,Contactless,No Railcard,14,Low,30.0,0.0
a2a08f51-0a50-4152-a724,194,3,1,2024-01-02,13:03:18,Station,Credit Card,Adult,35,Medium,110.0,0.0
56c1a62e-8e4c-45e7-b06f,194,3,1,2024-01-02,13:06:40,Station,Credit Card,Disabled,35,Medium,110.0,0.0
5850abf1-1705-4e60-b5a5,195,2,1,2024-01-02,13:21:58,Online,Credit Card,No Railcard,52,High,80.0,0.0
ed16c60a-558a-4c24-a171,196,1,1,2024-01-02,13:24:23,Online,Credit Card,No Railcard,35,Medium,110.0,0.0
db731db6-c5cb-46c1-aeba,197,1,1,2024-01-02,13:33:07,Online,Contactless,No Railcard,8,Low,80.0,0.0
0af4d6c9-5f71-41c2-a95e,198,3,1,2024-01-02,13:41:50,Station,Credit Card,No Railcard,19,Low,60.0,0.0
47b8c742-0f53-4ea6-86e4,198,3,1,2024-01-02,13:41:58,Station,Credit Card,No Railcard,19,Low,60.0,0.0
88ab44a1-60fb-41a0-a281,199,3,1,2024-01-02,13:57:22,Online,Credit Card,Adult,8,Low,80.0,0.0
ad841279-67b4-478f-82b0,200,3,1,2024-01-02,14:10:50,Online,Contactless,No Railcard,19,Low,60.0,0.0
2a63237d-ef3a-4de5-8329,201,1,1,2024-01-02,14:16:55,Station,Contactless,No Railcard,7,Low,80.0,0.0
b3404a89-184f-4004-a87a,202,3,1,2024-01-02,14:18:09,Station,Credit Card,No Railcard,35,Medium,150.0,0.0
fc2b6b34-a474-49a2-9d32,203,1,1,2024-01-02,14:23:21,Online,Credit Card,Disabled,8,Low,,
f4d14ed3-753c-46cb-81b4,201,1,1,2024-01-02,14:26:49,Station,Contactless,No Railcard,7,Low,80.0,0.0
ecda84cd-74a7-4fda-af1d,204,3,1,2024-01-02,14:26:59,Online,Credit Card,Disabled,7,Low,80.0,0.0
c61083f7-8f97-411a-ae32,205,4,1,2024-01-02,14:30:17,Station,Credit Card,No Railcard,67,High,70.0,0.0
3536656e-691c-4537-85ee,71,4,2,2024-01-02,14:36:55,Online,Contactless,No Railcard,13,Low,,
87ef37fc-ab43-4c69-b28a,71,4,1,2024-01-02,14:37:24,Station,Credit Card,Adult,9,Low,,
d9514854-125b-4210-8227,206,4,1,2024-01-02,14:39:05,Station,Credit Card,No Railcard,6,Low,30.0,0.0
fa90e6b4-b1fa-4d81-ad9e,207,4,1,2024-01-02,14:39:57,Station,Debit Card,Disabled,11,Low,80.0,0.0
9cf26300-61d7-4b51-bd89,71,4,1,2024-01-02,14:42:12,Station,Debit Card,Disabled,9,Low,,
d290402d-f3bb-4abb-a8fc,71,4,1,2024-01-02,14:42:55,Station,Debit Card,Disabled,9,Low,,
f2b8a32c-456f-4343-a02c,207,4,1,2024-01-02,14:43:54,Station,Debit Card,Disabled,11,Low,80.0,0.0
484035d6-b32e-45b2-a6e5,208,4,1,2024-01-02,14:45:29,Online,Credit Card,No Railcard,70,High,110.0,0.0
1c3b889c-b8eb-4220-b664,209,5,1,2024-01-02,14:46:57,Online,Contactless,Adult,13,Low,30.0,0.0
614b49c1-3d82-4ca3-8df2,210,1,1,2024-01-02,14:56:35,Online,Credit Card,Adult,2,Low,30.0,0.0
6ef66550-385a-4a2e-a5e5,210,1,1,2024-01-02,14:57:58,Online,Credit Card,Adult,2,Low,30.0,0.0
3ec4b7d1-229c-4c75-b8c6,76,4,1,2024-01-02,15:18:18,Station,Contactless,No Railcard,70,High,110.0,0.0
e4270778-5032-4b86-92b4,211,1,1,2024-01-02,15:19:08,Online,Contactless,No Railcard,86,High,135.0,0.0
16351a6d-d368-4d13-9af0,212,4,1,2024-01-02,15:20:24,Online,Credit Card,No Railcard,18,Low,45.0,0.0
e1aa9258-5ff1-4a64-80ad,213,4,1,2024-01-02,15:23:21,Station,Credit Card,No Railcard,10,Low,30.0,0.0
6e92048e-c1e1-4a05-8310,214,4,1,2024-01-02,15:45:48,Online,Credit Card,No Railcard,70,High,110.0,0.0
43e55600-4221-4ef7-8afe,215,4,1,2024-01-02,15:58:45,Station,Contactless,No Railcard,6,Low,30.0,0.0
06f1b583-3b88-4fad-be2e,216,4,1,2024-01-02,16:00:45,Station,Credit Card,No Railcard,5,Low,30.0,0.0
f3bac7b0-791c-411b-b723,216,5,1,2024-01-02,16:07:33,Station,Credit Card,No Railcard,19,Low,30.0,0.0
33b6cd3a-e800-4050-a446,217,1,2,2024-01-02,16:09:30,Station,Debit Card,No Railcard,76,High,164.0,29.0
1fcf0065-5b9a-47e6-bd0c,216,4,1,2024-01-02,16:11:10,Station,Credit Card,No Railcard,5,Low,30.0,0.0
c782c25a-a91e-40fd-8bde,218,1,1,2024-01-02,16:18:23,Online,Credit Card,Senior,2,Low,30.0,0.0
c2ff6564-392d-4730-b252,218,1,1,2024-01-02,16:23:42,Online,Credit Card,Senior,2,Low,30.0,0.0
8386035e-0262-4c92-a7a8,219,1,1,2024-01-02,16:26:52,Station,Credit Card,No Railcard,24,Medium,150.0,0.0
7623e1a6-7766-4511-9f99,220,1,1,2024-01-02,16:40:03,Online,Contactless,No Railcard,35,Medium,110.0,0.0
72b0ce3a-f53b-408e-aa05,221,1,1,2024-01-02,16:44:07,Online,Contactless,Senior,8,Low,60.0,0.0
446d76dc-f015-46df-8540,222,1,1,2024-01-02,17:02:40,Online,Credit Card,Disabled,4,Low,,
3e2eeaa7-7030-45d2-b2a4,223,1,1,2024-01-02,17:09:56,Station,Contactless,No Railcard,13,Low,25.0,0.0
075ed9a5-8efd-4f77-8f26,223,1,1,2024-01-02,17:10:40,Station,Credit Card,No Railcard,13,Low,25.0,0.0
4f520c2d-76e6-4e0b-b222,222,1,2,2024-01-02,17:14:34,Online,Credit Card,Disabled,4,Low,,
4082e532-1e8d-47a4-99b8,75,4,1,2024-01-02,17:18:59,Online,Credit Card,No Railcard,16,Low,80.0,0.0
582b76f0-f478-4cc1-862a,224,4,1,2024-01-02,17:20:02,Online,Credit Card,No Railcard,10,Low,30.0,0.0
fbb8bee6-2b89-4457-9f63,225,4,1,2024-01-02,17:21:32,Online,Credit Card,No Railcard,10,Low,20.0,0.0
dd908732-c44e-4daa-b5ad,226,4,1,2024-01-02,17:22:48,Online,Credit Card,Disabled,43,Medium,90.0,0.0
48ce0a31-8ab0-48a7-998a,227,1,1,2024-01-02,17:24:25,Station,Contactless,No Railcard,13,Low,60.0,0.0
5e1f14ce-b70f-4a12-b392,228,4,1,2024-01-02,17:25:08,Online,Contactless,No Railcard,5,Low,30.0,0.0
6fb89c64-1269-461c-a4ad,229,4,1,2024-01-02,17:26:14,Online,Credit Card,No Railcard,143,Very High,110.0,0.0
21bb3c7a-db15-404d-883a,230,4,1,2024-01-02,17:27:15,Online,Credit Card,Senior,11,Low,35.0,0.0
cfcfca9b-e148-4f3b-bbb3,75,4,1,2024-01-02,17:28:04,Online,Credit Card,No Railcard,16,Low,80.0,0.0
ccc29bd4-1ab1-47ec-9315,226,4,1,2024-01-02,17:29:43,Online,Credit Card,Disabled,43,Medium,90.0,0.0
dbb89bfc-d793-4099-917b,231,1,1,2024-01-02,17:30:06,Station,Credit Card,Adult,8,Low,60.0,0.0
b953a242-eeba-4f71-bea8,232,1,1,2024-01-02,17:31:20,Station,Credit Card,Adult,4,Low,80.0,0.0
391c4295-8aea-42af-8a59,233,1,1,2024-01-02,17:34:17,Station,Contactless,Senior,2,Low,30.0,0.0
58604900-adba-4779-ab4c,232,1,1,2024-01-02,17:36:40,Station,Credit Card,Adult,4,Low,80.0,0.0
264ff96c-2812-4e35-aaa3,232,1,1,2024-01-02,17:37:55,Station,Credit Card,Adult,4,Low,80.0,0.0
99f9915e-4a0f-406b-9ff8,234,1,1,2024-01-02,17:38:47,Station,Credit Card,Adult,23,Medium,110.0,0.0
bd049837-bd96-43a3-8edc,235,3,1,2024-01-02,17:43:55,Station,Credit Card,No Railcard,12,Low,80.0,0.0
8ebbc008-89ff-49a0-b638,236,1,1,2024-01-02,17:46:28,Online,Credit Card,No Railcard,35,Medium,110.0,0.0
d255a68d-6954-45c5-81b2,237,1,1,2024-01-02,17:49:54,Online,Contactless,Adult,7,Low,80.0,0.0
7750ceff-18b3-4ad4-a4a8,238,1,1,2024-01-02,18:05:48,Online,Contactless,Adult,7,Low,90.0,0.0
2cd83c85-e18e-4ac5-a1ab,239,3,1,2024-01-02,18:06:16,Station,Contactless,No Railcard,53,High,110.0,0.0
d5b722f0-f4b8-4a89-938d,240,2,1,2024-01-02,18:08:29,Online,Contactless,Adult,90,High,135.0,0.0
78622bcb-5883-424c-8456,241,1,2,2024-01-02,18:13:20,Station,Debit Card,Adult,50,Medium,160.0,25.0
91d2949b-2775-48dd-9e5c,238,1,1,2024-01-02,18:14:25,Online,Contactless,Adult,7,Low,90.0,0.0
173bd4f3-f0e3-4749-8789,242,4,1,2024-01-02,18:21:12,Online,Credit Card,Senior,31,Medium,60.0,0.0
122d9a5e-62aa-4497-b37a,243,6,1,2024-01-02,18:22:18,Online,Credit Card,No Railcard,15,Low,30.0,0.0
1d47f930-eaae-4165-a952,228,4,1,2024-01-02,18:24:22,Online,Credit Card,Senior,3,Low,30.0,0.0
713cdb77-c687-4856-88df,244,1,1,2024-01-02,18:31:55,Online,Credit Card,No Railcard,35,Medium,110.0,0.0
cef18e53-4f69-4c6a-add8,245,3,1,2024-01-02,18:35:18,Station,Credit Card,No Railcard,5,Low,30.0,0.0
b0fdd405-e4c0-48c3-b17f,244,1,1,2024-01-02,18:39:02,Online,Contactless,No Railcard,35,Medium,110.0,0.0
2c69c435-871b-47c7-bbd6,246,1,1,2024-01-02,18:44:32,Station,Credit Card,No Railcard,3,Low,30.0,0.0
536d3b6e-c26b-42d3-b646,247,1,1,2024-01-02,18:50:20,Online,Contactless,No Railcard,7,Low,80.0,0.0
7e639e22-2fae-47fc-a1b5,248,1,1,2024-01-02,18:55:27,Online,Credit Card,No Railcard,35,Medium,110.0,0.0
d4b2d8fd-5c59-4149-a12a,78,3,1,2024-01-02,18:55:44,Station,Credit Card,No Railcard,4,Low,30.0,0.0
db1d5f5f-cc3a-4e99-b6f7,249,3,1,2024-01-02,18:59:30,Station,Credit Card,Adult,65,High,135.0,0.0
1897c96a-7cef-46d5-829c,250,2,1,2024-01-02,19:20:49,Station,Credit Card,No Railcard,54,High,80.0,0.0
5baa75c9-8ab8-4eac-9998,251,2,1,2024-01-02,19:30:04,Station,Credit Card,No Railcard,10,Low,30.0,0.0
a2942ba2-1716-42fb-adfd,252,1,1,2024-01-02,19:34:21,Online,Credit Card,No Railcard,9,Low,45.0,0.0
90b3ba92-9285-4996-950f,253,1,1,2024-01-02,19:34:34,Online,Credit Card,Senior,2,Low,,
f3c972f6-b6df-489b-b520,251,1,1,2024-01-02,19:42:19,Station,Credit Card,No Railcard,3,Low,30.0,0.0
9e7c91a5-a468-46c5-b635,254,1,1,2024-01-02,19:43:46,Station,Credit Card,Adult,4,Low,,
72cbda73-ffad-4bf7-badd,255,1,1,2024-01-02,20:01:10,Online,Contactless,No Railcard,13,Low,60.0,0.0
2c1dbc6e-0364-4c3b-8da4,256,3,1,2024-01-02,20:01:42,Station,Credit Card,Adult,3,Low,30.0,0.0
4004c35d-5716-4d69-b738,257,1,1,2024-01-02,20:02:34,Online,Credit Card,Adult,2,Low,30.0,0.0
62433acd-5ccf-4593-913f,256,3,1,2024-01-02,20:03:09,Station,Credit Card,Adult,3,Low,30.0,0.0
22a24b9c-04e7-4405-bf64,258,1,1,2024-01-02,20:06:32,Station,Contactless,Adult,23,Medium,110.0,0.0
3660bdd2-0f12-4cec-a1e5,259,3,2,2024-01-02,20:06:34,Station,Credit Card,No Railcard,10,Low,,
452320e9-a181-4457-821d,260,1,1,2024-01-02,20:18:10,Online,Credit Card,No Railcard,8,Low,80.0,0.0
6c3f6019-5cc0-410e-9718,253,1,1,2024-01-02,20:19:43,Online,Contactless,No Railcard,3,Low,,
366a7d66-c45f-4ccc-bb60,261,1,1,2024-01-02,20:20:03,Online,Credit Card,No Railcard,5,Low,20.0,0.0
93d61511-514a-4285-942f,260,1,1,2024-01-02,20:20:20,Online,Credit Card,No Railcard,8,Low,80.0,0.0
09ec498e-f883-4b1d-8613,253,1,1,2024-01-02,20:20:41,Online,Contactless,No Railcard,3,Low,,
85afb298-b6c1-44aa-a61e,262,1,1,2024-01-02,20:21:26,Online,Credit Card,No Railcard,7,Low,20.0,0.0
f526d406-784e-49d0-8d75,260,1,1,2024-01-02,20:21:59,Online,Credit Card,No Railcard,8,Low,80.0,0.0
534764eb-85fc-458b-a3b1,253,1,1,2024-01-02,20:23:07,Online,Contactless,No Railcard,3,Low,,
230ee644-c371-4e7e-84f2,262,1,1,2024-01-02,20:24:22,Online,Credit Card,No Railcard,7,Low,20.0,0.0
78b80c75-2301-4630-ba35,262,1,1,2024-01-02,20:26:32,Online,Credit Card,No Railcard,7,Low,20.0,0.0
2fc5f111-0ca8-4dfc-8c9e,263,1,1,2024-01-02,20:27:40,Station,Credit Card,Adult,48,Medium,110.0,0.0
1cc61966-096e-4d61-99bc,264,1,1,2024-01-02,20:29:19,Station,Contactless,No Railcard,35,Medium,110.0,0.0
c8e25d93-57e1-4f7a-9de7,260,1,1,2024-01-02,20:30:13,Station,Credit Card,Adult,5,Low,80.0,0.0
1a5dd49a-797b-45f5-a069,265,1,1,2024-01-02,20:30:17,Station,Contactless,No Railcard,13,Low,60.0,0.0
81e4e71f-be80-4d74-8ff4,266,1,1,2024-01-02,20:30:57,Station,Credit Card,No Railcard,5,Low,30.0,0.0
4f15139a-54fc-4a07-86cb,260,1,1,2024-01-02,20:32:41,Station,Credit Card,Adult,5,Low,80.0,0.0
937e4e1c-1957-4dd6-b8d3,260,1,1,2024-01-02,20:32:50,Station,Credit Card,Adult,5,Low,80.0,0.0
1d2542c0-aef8-4832-be6b,267,3,1,2024-01-02,20:40:59,Station,Contactless,No Railcard,53,High,110.0,0.0
10f41afb-726c-4987-8f9d,268,3,1,2024-01-02,20:45:50,Station,Credit Card,No Railcard,53,High,110.0,0.0
76dedd95-555b-41c7-9af6,269,1,1,2024-01-02,20:52:36,Station,Credit Card,No Railcard,3,Low,30.0,0.0
68b980f0-a503-4757-9825,270,1,1,2024-01-02,21:01:44,Station,Contactless,No Railcard,35,Medium,110.0,0.0
3412a754-58fa-412d-8aaf,271,1,1,2024-01-02,21:36:39,Station,Credit Card,No Railcard,13,Low,60.0,0.0
5e89f81d-2fac-4c5d-9881,271,1,1,2024-01-02,21:38:33,Online,Credit Card,No Railcard,13,Low,60.0,0.0
6dcd8ac4-ceee-4ab9-9867,271,1,1,2024-01-02,21:39:38,Station,Credit Card,No Railcard,13,Low,60.0,0.0
a6a5efe1-c9a2-4a4c-810f,271,1,1,2024-01-02,21:44:12,Station,Credit Card,No Railcard,13,Low,60.0,0.0
effd6adf-ce04-4a82-9fb8,272,1,1,2024-01-02,21:47:08,Station,Credit Card,No Railcard,3,Low,30.0,0.0
59a63de6-6aa9-47c7-8ad5,273,1,1,2024-01-02,21:55:40,Online,Credit Card,No Railcard,3,Low,30.0,0.0
7f754385-cadf-4f4b-8558,272,1,1,2024-01-02,21:58:19,Station,Credit Card,No Railcard,3,Low,30.0,0.0
9c1b6dbb-dcfe-496d-b59d,91,2,1,2024-01-02,22:40:21,Online,Contactless,Adult,6,Low,30.0,0.0
ba4c093e-bef3-41f3-b6ef,274,2,2,2024-01-02,22:55:59,Station,Credit Card,Adult,39,Medium,,
fd3cf210-beac-4105-a700,275,1,1,2024-01-02,23:01:56,Station,Credit Card,No Railcard,13,Low,60.0,0.0
3e5e367a-39a6-4d60-8c3f,276,1,1,2024-01-02,23:05:17,Station,Contactless,No Railcard,3,Low,30.0,0.0
b21a09c6-17b7-4668-a6c1,277,2,1,2024-01-02,23:05:47,Online,Contactless,No Railcard,57,High,110.0,0.0
b48a62ca-1538-4b1e-8802,278,1,1,2024-01-02,23:05:48,Station,Credit Card,Adult,2,Low,30.0,0.0
dbcb4430-e012-42e2-9dfb,278,1,1,2024-01-02,23:07:29,Station,Contactless,No Railcard,3,Low,30.0,0.0
a64482b2-f885-415b-bea4,278,1,1,2024-01-02,23:10:03,Station,Credit Card,Adult,2,Low,30.0,0.0
929c1f5a-5091-404c-8833,279,1,1,2024-01-02,23:44:41,Station,Credit Card,No Railcard,13,Low,60.0,0.0
4c719ce1-40ee-410f-8075,280,1,1,2024-01-02,23:58:39,Station,Contactless,No Railcard,7,Low,80.0,0.0
9a799e74-426b-4c39-9f93,94,3,1,2024-01-03,00:02:17,Station,Credit Card,No Railcard,5,Low,30.0,0.0
36484589-5a32-4b61-bd71,281,3,1,2024-01-03,00:05:02,Online,Contactless,No Railcard,107,Very High,110.0,0.0
fe239807-2e7c-457d-b0b2,282,3,1,2024-01-03,00:05:05,Online,Credit Card,No Railcard,19,Low,60.0,0.0
81a6232e-3947-44e0-9e4a,283,3,1,2024-01-03,00:07:02,Station,Credit Card,No Railcard,12,Low,80.0,0.0
c498e966-e75f-49ae-b0a0,94,3,1,2024-01-03,00:08:45,Station,Credit Card,No Railcard,5,Low,30.0,0.0
6a79319c-2737-4bc7-831c,94,3,1,2024-01-03,00:14:18,Online,Contactless,Disabled,3,Low,30.0,0.0
fcc0dcc2-c487-4435-a596,284,3,1,2024-01-03,00:15:32,Online,Credit Card,No Railcard,5,Low,30.0,0.0
91f8d61c-0daa-4001-99cb,285,3,1,2024-01-03,00:25:49,Online,Contactless,No Railcard,11,Low,50.0,0.0
06c72821-82d7-41e6-a467,286,3,1,2024-01-03,00:55:46,Station,Contactless,No Railcard,19,Low,60.0,0.0
1e186a70-e957-4e66-85db,287,3,1,2024-01-03,01:22:00,Online,Contactless,No Railcard,12,Low,80.0,0.0
1bc52686-8370-4dc8-bc1d,288,1,1,2024-01-03,01:22:48,Online,Contactless,Disabled,5,Low,50.0,0.0
f3329386-edaa-4cdd-a35b,287,3,1,2024-01-03,01:24:11,Online,Contactless,No Railcard,12,Low,80.0,0.0
55c2cc34-2646-47c0-a6ad,287,3,1,2024-01-03,01:24:42,Online,Contactless,No Railcard,12,Low,80.0,0.0
c1e45d63-af0f-4a60-bcc5,89,3,1,2024-01-03,01:27:45,Online,Contactless,Disabled,8,Low,50.0,0.0
0dc70844-9c59-43d2-9c10,107,3,1,2024-01-03,01:30:45,Online,Credit Card,No Railcard,5,Low,30.0,0.0
66eaf403-c958-4175-a894,289,1,1,2024-01-03,01:46:29,Online,Contactless,No Railcard,3,Low,30.0,0.0
17d811d3-29e1-4c47-a947,110,3,1,2024-01-03,01:50:18,Station,Credit Card,Disabled,13,Low,60.0,0.0
90f7c22d-107e-43c2-9e09,289,1,1,2024-01-03,01:52:14,Station,Credit Card,No Railcard,3,Low,30.0,0.0
6b1728ed-2821-46b8-9b19,290,3,1,2024-01-03,02:07:04,Station,Contactless,No Railcard,50,Medium,90.0,0.0
0567ec14-6dac-4644-959c,291,3,1,2024-01-03,02:10:09,Station,Credit Card,No Railcard,11,Low,62.0,12.0
cd046d0a-8cfd-4268-96c6,292,3,1,2024-01-03,02:20:52,Online,Contactless,No Railcard,59,High,135.0,0.0
1518fb39-b0ba-4754-b56b,293,3,1,2024-01-03,02:38:11,Online,Credit Card,No Railcard,5,Low,30.0,0.0
29d1c23e-7f88-4ad1-a0ce,294,3,1,2024-01-03,02:50:38,Station,Contactless,Adult,7,Low,,
f080cf8c-2492-4811-9c20,294,3,2,2024-01-03,02:51:20,Station,Contactless,Adult,7,Low,,
0531f876-553e-4909-a85b,295,1,1,2024-01-03,03:13:43,Online,Contactless,No Railcard,3,Low,30.0,0.0
f8de02ad-371e-426c-ae38,296,2,1,2024-01-03,03:16:48,Station,Credit Card,No Railcard,54,High,80.0,0.0
aea7454b-943b-49f3-962a,297,1,2,2024-01-03,03:18:57,Online,Contactless,No Railcard,8,Low,,
212bf102-2ea5-4bce-bd23,298,1,1,2024-01-03,03:20:12,Online,Credit Card,No Railcard,3,Low,30.0,0.0
3495b8f6-e3ff-4daf-a8f3,299,3,1,2024-01-03,03:24:32,Online,Contactless,No Railcard,4,Low,30.0,0.0
f971842e-dfcc-47a2-a3f0,300,3,1,2024-01-03,03:26:17,Online,Contactless,No Railcard,53,High,110.0,0.0
6753133a-02af-4fcf-b4c7,301,6,1,2024-01-03,03:33:15,Station,Contactless,No Railcard,15,Low,30.0,0.0
fb88ade6-a7f3-4ec6-94f2,302,1,1,2024-01-03,03:34:52,Online,Credit Card,No Railcard,3,Low,30.0,0.0
38a3ccd5-1c43-4ba0-8626,303,1,1,2024-01-03,03:56:53,Online,Credit Card,No Railcard,7,Low,80.0,0.0
23f86f27-ca63-4eef-8f39,304,1,1,2024-01-03,04:33:15,Online,Credit Card,No Railcard,3,Low,30.0,0.0
a4612035-a54d-44ff-b829,305,4,1,2024-01-03,04:42:58,Online,Contactless,No Railcard,70,High,110.0,0.0
f446163b-b565-4660-a0e8,306,4,1,2024-01-03,04:46:09,Online,Debit Card,Senior,5,Low,15.0,0.0
b8b45a91-70c8-4132-8ea1,307,4,1,2024-01-03,04:51:10,Online,Debit Card,Senior,7,Low,25.0,0.0
3b161471-6e85-4432-8768,151,4,1,2024-01-03,04:56:47,Online,Credit Card,Senior,3,Low,,
86126d2b-7212-4848-b1f6,308,4,1,2024-01-03,04:56:57,Station,Contactless,No Railcard,70,High,110.0,0.0
6a7a0e6e-8988-4ee4-b041,151,4,1,2024-01-03,04:57:17,Online,Credit Card,Senior,3,Low,,
6a574cfe-c92c-46a5-a7d6,154,4,1,2024-01-03,05:01:11,Online,Credit Card,Disabled,7,Low,30.0,0.0
4d167913-96de-49f1-88b2,155,5,1,2024-01-03,05:04:14,Online,Credit Card,Disabled,78,High,80.0,0.0
d4b7a9ec-5453-42c3-b0a9,309,4,1,2024-01-03,05:06:50,Station,Contactless,No Railcard,13,Low,80.0,0.0
c37714cb-dc95-4725-8cf9,154,4,1,2024-01-03,05:09:06,Online,Credit Card,Disabled,7,Low,30.0,0.0
67a17c4d-4c31-408b-9db1,155,4,1,2024-01-03,05:10:01,Online,Contactless,Senior,29,Medium,80.0,0.0
ecec24b3-4fab-44a6-b755,310,4,1,2024-01-03,05:13:36,Online,Contactless,No Railcard,5,Low,30.0,0.0
06fe01e3-07a8-48b6-9567,311,4,1,2024-01-03,05:17:04,Online,Contactless,No Railcard,25,Medium,60.0,0.0
e4d1d0b1-e782-47bf-96eb,312,4,1,2024-01-03,05:18:15,Station,Credit Card,No Railcard,6,Low,30.0,0.0
ab221293-807c-48a1-851c,312,4,1,2024-01-03,05:19:08,Station,Credit Card,No Railcard,6,Low,30.0,0.0
da1454c1-5cf7-4570-9cd1,313,1,1,2024-01-03,05:27:35,Online,Contactless,No Railcard,7,Low,80.0,0.0
b73bc468-2949-403e-885d,314,4,1,2024-01-03,05:40:27,Online,Credit Card,No Railcard,44,Medium,80.0,0.0
3b06126d-25aa-4cf5-a6a9,315,1,1,2024-01-03,05:43:17,Online,Contactless,No Railcard,35,Medium,110.0,0.0
7ec081d9-562f-47ae-b507,316,4,1,2024-01-03,05:58:17,Online,Credit Card,No Railcard,13,Low,80.0,0.0
0a5d1eb8-0010-4e29-a37c,317,1,1,2024-01-03,05:58:18,Station,Contactless,Adult,4,Low,80.0,0.0
b5333cc5-c93c-4636-8716,318,1,1,2024-01-03,06:01:01,Online,Credit Card,No Railcard,86,High,135.0,0.0
63be4bf9-6aea-4ae6-9075,164,4,1,2024-01-03,06:01:49,Online,Credit Card,No Railcard,18,Low,45.0,0.0
c8622e35-5c3c-4bea-9d7d,164,4,1,2024-01-03,06:05:46,Online,Credit Card,No Railcard,18,Low,45.0,0.0
7acf8217-c84f-4c28-a6fc,319,4,1,2024-01-03,06:06:36,Online,Credit Card,No Railcard,70,High,110.0,0.0
65706c68-9a7b-4029-ad1d,320,1,1,2024-01-03,06:10:50,Online,Credit Card,No Railcard,22,Medium,80.0,0.0
17b0c64f-f700-4cb1-bbfb,163,4,1,2024-01-03,06:11:24,Station,Contactless,No Railcard,6,Low,30.0,0.0
6d6bbf58-b391-4e23-85ce,321,4,1,2024-01-03,06:11:54,Online,Credit Card,Disabled,7,Low,30.0,0.0
46966df4-a34c-40dc-ac29,164,4,1,2024-01-03,06:12:43,Online,Credit Card,No Railcard,18,Low,45.0,0.0
a8a138db-2051-4a78-9e9b,164,4,1,2024-01-03,06:14:54,Online,Credit Card,No Railcard,18,Low,45.0,0.0
74b42e83-6f47-41ce-9aaa,322,4,1,2024-01-03,06:20:23,Online,Contactless,No Railcard,13,Low,80.0,0.0
01e30b75-e89b-4f04-8c77,322,4,1,2024-01-03,06:27:42,Online,Contactless,No Railcard,13,Low,80.0,0.0
82f48ef5-29ef-41c9-98dc,167,4,1,2024-01-03,06:31:47,Online,Credit Card,Disabled,95,High,110.0,0.0
7c7abfc7-41c0-48f4-b9a1,168,4,1,2024-01-03,06:32:24,Station,Credit Card,No Railcard,151,Very High,189.0,54.0
19550585-bfed-41a9-a8c8,168,4,1,2024-01-03,06:35:56,Station,Credit Card,No Railcard,151,Very High,189.0,54.0
7e4ebb6e-e31b-4120-99c3,168,4,1,2024-01-03,06:38:42,Station,Credit Card,No Railcard,151,Very High,189.0,54.0
5cc76758-2910-4f47-bdf8,168,4,1,2024-01-03,06:39:46,Station,Credit Card,No Railcard,151,Very High,189.0,54.0
019b9ece-34fc-4c6d-8884,323,4,1,2024-01-03,06:39:48,Online,Contactless,No Railcard,11,Low,90.0,0.0
4761292b-61d3-48d5-a03d,167,5,1,2024-01-03,06:41:37,Online,Credit Card,Disabled,144,Very High,110.0,0.0
